Visitor/Neutral,PTS,Win,Home/Neutral,PTS.1,Win.1,Visitor Seed,Home Seed,Year,Visitor_id,Visitor win_pct,Visitor off_rtg,Visitor def_rtg,Visitor net_rtg,Visitor pace,Visitor efg_pct,Visitor ts_pct,Visitor tov_pct,Visitor orb_pct,Visitor drb_pct,Home_id,Home win_pct,Home off_rtg,Home def_rtg,Home net_rtg,Home pace,Home efg_pct,Home ts_pct,Home tov_pct,Home orb_pct,Home drb_pct
Atlanta Hawks,107,1,Indiana Pacers,97,0,8,1,2014,1610612737.0,0.488,113.7,114.8,-1.1,103.41,0.546,0.579,0.149,0.3,0.715,1610612754.0,0.61,115.4,113.3,2.1,100.76,0.562,0.594,0.13,0.254,0.705
San Antonio Spurs,93,1,Dallas Mavericks,89,0,1,8,2014,1610612759.0,0.415,113.5,116.3,-2.8,100.08,0.544,0.575,0.138,0.278,0.69,1610612742.0,0.476,113.7,115.0,-1.3,100.15,0.549,0.583,0.14,0.271,0.694
Washington Wizards,75,1,Chicago Bulls,69,0,5,4,2014,1610612764.0,0.22,105.8,118.0,-12.2,101.82,0.512,0.546,0.152,0.272,0.685,1610612741.0,0.476,113.2,114.8,-1.6,103.61,0.553,0.585,0.141,0.26,0.722
Memphis Grizzlies,100,1,Oklahoma City Thunder,99,0,7,2,2014,1610612763.0,0.585,117.2,112.6,4.7,103.69,0.554,0.588,0.151,0.33,0.702,1610612760.0,0.829,119.2,106.6,12.7,100.9,0.56,0.593,0.116,0.281,0.704
Golden State Warriors,103,0,Los Angeles Clippers,113,1,6,3,2014,1610612744.0,0.585,114.2,111.0,3.2,99.37,0.536,0.568,0.141,0.314,0.716,1610612746.0,0.61,114.3,109.4,4.9,98.24,0.554,0.589,0.151,0.282,0.734
Dallas Mavericks,103,0,San Antonio Spurs,109,1,8,1,2014,1610612742.0,0.476,113.7,115.0,-1.3,100.15,0.549,0.583,0.14,0.271,0.694,1610612759.0,0.415,113.5,116.3,-2.8,100.08,0.544,0.575,0.138,0.278,0.69
Brooklyn Nets,113,0,Toronto Raptors,115,1,6,3,2014,1610612751.0,0.317,108.1,115.4,-7.3,96.73,0.516,0.552,0.156,0.294,0.699,1610612761.0,0.366,109.6,113.6,-4.1,100.62,0.522,0.553,0.152,0.311,0.696
Portland Trail Blazers,98,0,Houston Rockets,108,1,5,4,2014,1610612757.0,0.439,111.0,113.7,-2.7,99.51,0.521,0.555,0.16,0.332,0.682,1610612745.0,0.634,114.9,110.3,4.6,99.03,0.523,0.553,0.14,0.363,0.715
Indiana Pacers,95,1,Atlanta Hawks,88,0,1,8,2014,1610612754.0,0.61,115.4,113.3,2.1,100.76,0.562,0.594,0.13,0.254,0.705,1610612737.0,0.488,113.7,114.8,-1.1,103.41,0.546,0.579,0.149,0.3,0.715
Oklahoma City Thunder,104,1,Memphis Grizzlies,84,0,2,7,2014,1610612760.0,0.829,119.2,106.6,12.7,100.9,0.56,0.593,0.116,0.281,0.704,1610612763.0,0.585,117.2,112.6,4.7,103.69,0.554,0.588,0.151,0.33,0.702
Los Angeles Clippers,99,0,Golden State Warriors,100,1,3,6,2014,1610612746.0,0.61,114.3,109.4,4.9,98.24,0.554,0.589,0.151,0.282,0.734,1610612744.0,0.585,114.2,111.0,3.2,99.37,0.536,0.568,0.141,0.314,0.716
Toronto Raptors,83,0,Brooklyn Nets,97,1,3,6,2014,1610612761.0,0.366,109.6,113.6,-4.1,100.62,0.522,0.553,0.152,0.311,0.696,1610612751.0,0.317,108.1,115.4,-7.3,96.73,0.516,0.552,0.156,0.294,0.699
San Antonio Spurs,111,0,Dallas Mavericks,113,1,1,8,2014,1610612759.0,0.415,113.5,116.3,-2.8,100.08,0.544,0.575,0.138,0.278,0.69,1610612742.0,0.476,113.7,115.0,-1.3,100.15,0.549,0.583,0.14,0.271,0.694
Houston Rockets,98,0,Portland Trail Blazers,99,1,4,5,2014,1610612745.0,0.634,114.9,110.3,4.6,99.03,0.523,0.553,0.14,0.363,0.715,1610612757.0,0.439,111.0,113.7,-2.7,99.51,0.521,0.555,0.16,0.332,0.682
Atlanta Hawks,80,0,Indiana Pacers,92,1,8,1,2014,1610612737.0,0.488,113.7,114.8,-1.1,103.41,0.546,0.579,0.149,0.3,0.715,1610612754.0,0.61,115.4,113.3,2.1,100.76,0.562,0.594,0.13,0.254,0.705
Memphis Grizzlies,109,0,Oklahoma City Thunder,120,1,7,2,2014,1610612763.0,0.585,117.2,112.6,4.7,103.69,0.554,0.588,0.151,0.33,0.702,1610612760.0,0.829,119.2,106.6,12.7,100.9,0.56,0.593,0.116,0.281,0.704
Golden State Warriors,121,0,Los Angeles Clippers,126,1,6,3,2014,1610612744.0,0.585,114.2,111.0,3.2,99.37,0.536,0.568,0.141,0.314,0.716,1610612746.0,0.61,114.3,109.4,4.9,98.24,0.554,0.589,0.151,0.282,0.734
Brooklyn Nets,104,1,Toronto Raptors,103,0,6,3,2014,1610612751.0,0.317,108.1,115.4,-7.3,96.73,0.516,0.552,0.156,0.294,0.699,1610612761.0,0.366,109.6,113.6,-4.1,100.62,0.522,0.553,0.152,0.311,0.696
Dallas Mavericks,96,0,San Antonio Spurs,119,1,8,1,2014,1610612742.0,0.476,113.7,115.0,-1.3,100.15,0.549,0.583,0.14,0.271,0.694,1610612759.0,0.415,113.5,116.3,-2.8,100.08,0.544,0.575,0.138,0.278,0.69
Washington Wizards,102,1,Indiana Pacers,96,0,5,1,2014,1610612764.0,0.22,105.8,118.0,-12.2,101.82,0.512,0.546,0.152,0.272,0.685,1610612754.0,0.61,115.4,113.3,2.1,100.76,0.562,0.594,0.13,0.254,0.705
Los Angeles Clippers,122,1,Oklahoma City Thunder,105,0,3,2,2014,1610612746.0,0.61,114.3,109.4,4.9,98.24,0.554,0.589,0.151,0.282,0.734,1610612760.0,0.829,119.2,106.6,12.7,100.9,0.56,0.593,0.116,0.281,0.704
Brooklyn Nets,86,0,Miami Heat,107,1,6,2,2014,1610612751.0,0.317,108.1,115.4,-7.3,96.73,0.516,0.552,0.156,0.294,0.699,1610612748.0,0.451,112.4,112.0,0.4,97.08,0.544,0.576,0.138,0.263,0.724
Portland Trail Blazers,92,0,San Antonio Spurs,116,1,5,1,2014,1610612757.0,0.439,111.0,113.7,-2.7,99.51,0.521,0.555,0.16,0.332,0.682,1610612759.0,0.415,113.5,116.3,-2.8,100.08,0.544,0.575,0.138,0.278,0.69
Washington Wizards,82,0,Indiana Pacers,86,1,5,1,2014,1610612764.0,0.22,105.8,118.0,-12.2,101.82,0.512,0.546,0.152,0.272,0.685,1610612754.0,0.61,115.4,113.3,2.1,100.76,0.562,0.594,0.13,0.254,0.705
Los Angeles Clippers,101,0,Oklahoma City Thunder,112,1,3,2,2014,1610612746.0,0.61,114.3,109.4,4.9,98.24,0.554,0.589,0.151,0.282,0.734,1610612760.0,0.829,119.2,106.6,12.7,100.9,0.56,0.593,0.116,0.281,0.704
Brooklyn Nets,82,0,Miami Heat,94,1,6,2,2014,1610612751.0,0.317,108.1,115.4,-7.3,96.73,0.516,0.552,0.156,0.294,0.699,1610612748.0,0.451,112.4,112.0,0.4,97.08,0.544,0.576,0.138,0.263,0.724
Portland Trail Blazers,97,0,San Antonio Spurs,114,1,5,1,2014,1610612757.0,0.439,111.0,113.7,-2.7,99.51,0.521,0.555,0.16,0.332,0.682,1610612759.0,0.415,113.5,116.3,-2.8,100.08,0.544,0.575,0.138,0.278,0.69
Indiana Pacers,85,1,Washington Wizards,63,0,1,5,2014,1610612754.0,0.61,115.4,113.3,2.1,100.76,0.562,0.594,0.13,0.254,0.705,1610612764.0,0.22,105.8,118.0,-12.2,101.82,0.512,0.546,0.152,0.272,0.685
Oklahoma City Thunder,118,1,Los Angeles Clippers,112,0,2,3,2014,1610612760.0,0.829,119.2,106.6,12.7,100.9,0.56,0.593,0.116,0.281,0.704,1610612746.0,0.61,114.3,109.4,4.9,98.24,0.554,0.589,0.151,0.282,0.734
Miami Heat,90,0,Brooklyn Nets,104,1,2,6,2014,1610612748.0,0.451,112.4,112.0,0.4,97.08,0.544,0.576,0.138,0.263,0.724,1610612751.0,0.317,108.1,115.4,-7.3,96.73,0.516,0.552,0.156,0.294,0.699
San Antonio Spurs,118,1,Portland Trail Blazers,103,0,1,5,2014,1610612759.0,0.415,113.5,116.3,-2.8,100.08,0.544,0.575,0.138,0.278,0.69,1610612757.0,0.439,111.0,113.7,-2.7,99.51,0.521,0.555,0.16,0.332,0.682
Oklahoma City Thunder,99,0,Los Angeles Clippers,101,1,2,3,2014,1610612760.0,0.829,119.2,106.6,12.7,100.9,0.56,0.593,0.116,0.281,0.704,1610612746.0,0.61,114.3,109.4,4.9,98.24,0.554,0.589,0.151,0.282,0.734
Indiana Pacers,95,1,Washington Wizards,92,0,1,5,2014,1610612754.0,0.61,115.4,113.3,2.1,100.76,0.562,0.594,0.13,0.254,0.705,1610612764.0,0.22,105.8,118.0,-12.2,101.82,0.512,0.546,0.152,0.272,0.685
Miami Heat,102,1,Brooklyn Nets,96,0,2,6,2014,1610612748.0,0.451,112.4,112.0,0.4,97.08,0.544,0.576,0.138,0.263,0.724,1610612751.0,0.317,108.1,115.4,-7.3,96.73,0.516,0.552,0.156,0.294,0.699
San Antonio Spurs,92,0,Portland Trail Blazers,103,1,1,5,2014,1610612759.0,0.415,113.5,116.3,-2.8,100.08,0.544,0.575,0.138,0.278,0.69,1610612757.0,0.439,111.0,113.7,-2.7,99.51,0.521,0.555,0.16,0.332,0.682
Washington Wizards,102,1,Indiana Pacers,79,0,5,1,2014,1610612764.0,0.22,105.8,118.0,-12.2,101.82,0.512,0.546,0.152,0.272,0.685,1610612754.0,0.61,115.4,113.3,2.1,100.76,0.562,0.594,0.13,0.254,0.705
Los Angeles Clippers,104,0,Oklahoma City Thunder,105,1,3,2,2014,1610612746.0,0.61,114.3,109.4,4.9,98.24,0.554,0.589,0.151,0.282,0.734,1610612760.0,0.829,119.2,106.6,12.7,100.9,0.56,0.593,0.116,0.281,0.704
Brooklyn Nets,94,0,Miami Heat,96,1,6,2,2014,1610612751.0,0.317,108.1,115.4,-7.3,96.73,0.516,0.552,0.156,0.294,0.699,1610612748.0,0.451,112.4,112.0,0.4,97.08,0.544,0.576,0.138,0.263,0.724
Portland Trail Blazers,82,0,San Antonio Spurs,104,1,5,1,2014,1610612757.0,0.439,111.0,113.7,-2.7,99.51,0.521,0.555,0.16,0.332,0.682,1610612759.0,0.415,113.5,116.3,-2.8,100.08,0.544,0.575,0.138,0.278,0.69
Indiana Pacers,93,1,Washington Wizards,80,0,1,5,2014,1610612754.0,0.61,115.4,113.3,2.1,100.76,0.562,0.594,0.13,0.254,0.705,1610612764.0,0.22,105.8,118.0,-12.2,101.82,0.512,0.546,0.152,0.272,0.685
Oklahoma City Thunder,104,1,Los Angeles Clippers,98,0,2,3,2014,1610612760.0,0.829,119.2,106.6,12.7,100.9,0.56,0.593,0.116,0.281,0.704,1610612746.0,0.61,114.3,109.4,4.9,98.24,0.554,0.589,0.151,0.282,0.734
Miami Heat,96,0,Indiana Pacers,107,1,2,1,2014,1610612748.0,0.451,112.4,112.0,0.4,97.08,0.544,0.576,0.138,0.263,0.724,1610612754.0,0.61,115.4,113.3,2.1,100.76,0.562,0.594,0.13,0.254,0.705
Oklahoma City Thunder,105,0,San Antonio Spurs,122,1,2,1,2014,1610612760.0,0.829,119.2,106.6,12.7,100.9,0.56,0.593,0.116,0.281,0.704,1610612759.0,0.415,113.5,116.3,-2.8,100.08,0.544,0.575,0.138,0.278,0.69
Miami Heat,87,1,Indiana Pacers,83,0,2,1,2014,1610612748.0,0.451,112.4,112.0,0.4,97.08,0.544,0.576,0.138,0.263,0.724,1610612754.0,0.61,115.4,113.3,2.1,100.76,0.562,0.594,0.13,0.254,0.705
Oklahoma City Thunder,77,0,San Antonio Spurs,112,1,2,1,2014,1610612760.0,0.829,119.2,106.6,12.7,100.9,0.56,0.593,0.116,0.281,0.704,1610612759.0,0.415,113.5,116.3,-2.8,100.08,0.544,0.575,0.138,0.278,0.69
Indiana Pacers,87,0,Miami Heat,99,1,1,2,2014,1610612754.0,0.61,115.4,113.3,2.1,100.76,0.562,0.594,0.13,0.254,0.705,1610612748.0,0.451,112.4,112.0,0.4,97.08,0.544,0.576,0.138,0.263,0.724
San Antonio Spurs,97,0,Oklahoma City Thunder,106,1,1,2,2014,1610612759.0,0.415,113.5,116.3,-2.8,100.08,0.544,0.575,0.138,0.278,0.69,1610612760.0,0.829,119.2,106.6,12.7,100.9,0.56,0.593,0.116,0.281,0.704
Indiana Pacers,90,0,Miami Heat,102,1,1,2,2014,1610612754.0,0.61,115.4,113.3,2.1,100.76,0.562,0.594,0.13,0.254,0.705,1610612748.0,0.451,112.4,112.0,0.4,97.08,0.544,0.576,0.138,0.263,0.724
San Antonio Spurs,92,0,Oklahoma City Thunder,105,1,1,2,2014,1610612759.0,0.415,113.5,116.3,-2.8,100.08,0.544,0.575,0.138,0.278,0.69,1610612760.0,0.829,119.2,106.6,12.7,100.9,0.56,0.593,0.116,0.281,0.704
Miami Heat,90,0,Indiana Pacers,93,1,2,1,2014,1610612748.0,0.451,112.4,112.0,0.4,97.08,0.544,0.576,0.138,0.263,0.724,1610612754.0,0.61,115.4,113.3,2.1,100.76,0.562,0.594,0.13,0.254,0.705
Oklahoma City Thunder,89,0,San Antonio Spurs,117,1,2,1,2014,1610612760.0,0.829,119.2,106.6,12.7,100.9,0.56,0.593,0.116,0.281,0.704,1610612759.0,0.415,113.5,116.3,-2.8,100.08,0.544,0.575,0.138,0.278,0.69
Indiana Pacers,92,0,Miami Heat,117,1,1,2,2014,1610612754.0,0.61,115.4,113.3,2.1,100.76,0.562,0.594,0.13,0.254,0.705,1610612748.0,0.451,112.4,112.0,0.4,97.08,0.544,0.576,0.138,0.263,0.724
San Antonio Spurs,112,1,Oklahoma City Thunder,107,0,1,2,2014,1610612759.0,0.415,113.5,116.3,-2.8,100.08,0.544,0.575,0.138,0.278,0.69,1610612760.0,0.829,119.2,106.6,12.7,100.9,0.56,0.593,0.116,0.281,0.704
Miami Heat,95,0,San Antonio Spurs,110,1,2,1,2014,1610612748.0,0.451,112.4,112.0,0.4,97.08,0.544,0.576,0.138,0.263,0.724,1610612759.0,0.415,113.5,116.3,-2.8,100.08,0.544,0.575,0.138,0.278,0.69
Miami Heat,98,1,San Antonio Spurs,96,0,2,1,2014,1610612748.0,0.451,112.4,112.0,0.4,97.08,0.544,0.576,0.138,0.263,0.724,1610612759.0,0.415,113.5,116.3,-2.8,100.08,0.544,0.575,0.138,0.278,0.69
San Antonio Spurs,111,1,Miami Heat,92,0,1,2,2014,1610612759.0,0.415,113.5,116.3,-2.8,100.08,0.544,0.575,0.138,0.278,0.69,1610612748.0,0.451,112.4,112.0,0.4,97.08,0.544,0.576,0.138,0.263,0.724
San Antonio Spurs,107,1,Miami Heat,86,0,1,2,2014,1610612759.0,0.415,113.5,116.3,-2.8,100.08,0.544,0.575,0.138,0.278,0.69,1610612748.0,0.451,112.4,112.0,0.4,97.08,0.544,0.576,0.138,0.263,0.724
Miami Heat,87,0,San Antonio Spurs,104,1,2,1,2014,1610612748.0,0.451,112.4,112.0,0.4,97.08,0.544,0.576,0.138,0.263,0.724,1610612759.0,0.415,113.5,116.3,-2.8,100.08,0.544,0.575,0.138,0.278,0.69
Washington Wizards,93,1,Toronto Raptors,86,0,5,4,2015,1610612764.0,0.22,105.8,118.0,-12.2,101.82,0.512,0.546,0.152,0.272,0.685,1610612761.0,0.366,109.6,113.6,-4.1,100.62,0.522,0.553,0.152,0.311,0.696
New Orleans Pelicans,99,0,Golden State Warriors,106,1,8,1,2015,1610612740.0,0.256,109.7,119.1,-9.4,99.77,0.519,0.552,0.146,0.303,0.682,1610612744.0,0.585,114.2,111.0,3.2,99.37,0.536,0.568,0.141,0.314,0.716
Milwaukee Bucks,91,0,Chicago Bulls,103,1,6,3,2015,1610612749.0,0.585,115.1,112.7,2.4,99.92,0.568,0.598,0.133,0.235,0.725,1610612741.0,0.476,113.2,114.8,-1.6,103.61,0.553,0.585,0.141,0.26,0.722
Dallas Mavericks,108,0,Houston Rockets,118,1,7,2,2015,1610612742.0,0.476,113.7,115.0,-1.3,100.15,0.549,0.583,0.14,0.271,0.694,1610612745.0,0.634,114.9,110.3,4.6,99.03,0.523,0.553,0.14,0.363,0.715
Boston Celtics,100,0,Cleveland Cavaliers,113,1,7,2,2015,1610612738.0,0.744,119.5,110.1,9.4,96.59,0.561,0.591,0.122,0.291,0.717,1610612739.0,0.78,121.0,111.8,9.2,100.31,0.578,0.607,0.131,0.296,0.7
Brooklyn Nets,92,0,Atlanta Hawks,99,1,8,1,2015,1610612751.0,0.317,108.1,115.4,-7.3,96.73,0.516,0.552,0.156,0.294,0.699,1610612737.0,0.488,113.7,114.8,-1.1,103.41,0.546,0.579,0.149,0.3,0.715
Portland Trail Blazers,86,0,Memphis Grizzlies,100,1,4,5,2015,1610612757.0,0.439,111.0,113.7,-2.7,99.51,0.521,0.555,0.16,0.332,0.682,1610612763.0,0.585,117.2,112.6,4.7,103.69,0.554,0.588,0.151,0.33,0.702
San Antonio Spurs,92,0,Los Angeles Clippers,107,1,6,3,2015,1610612759.0,0.415,113.5,116.3,-2.8,100.08,0.544,0.575,0.138,0.278,0.69,1610612746.0,0.61,114.3,109.4,4.9,98.24,0.554,0.589,0.151,0.282,0.734
Milwaukee Bucks,82,0,Chicago Bulls,91,1,6,3,2015,1610612749.0,0.585,115.1,112.7,2.4,99.92,0.568,0.598,0.133,0.235,0.725,1610612741.0,0.476,113.2,114.8,-1.6,103.61,0.553,0.585,0.141,0.26,0.722
New Orleans Pelicans,87,0,Golden State Warriors,97,1,8,1,2015,1610612740.0,0.256,109.7,119.1,-9.4,99.77,0.519,0.552,0.146,0.303,0.682,1610612744.0,0.585,114.2,111.0,3.2,99.37,0.536,0.568,0.141,0.314,0.716
Boston Celtics,91,0,Cleveland Cavaliers,99,1,7,2,2015,1610612738.0,0.744,119.5,110.1,9.4,96.59,0.561,0.591,0.122,0.291,0.717,1610612739.0,0.78,121.0,111.8,9.2,100.31,0.578,0.607,0.131,0.296,0.7
Washington Wizards,117,1,Toronto Raptors,106,0,5,4,2015,1610612764.0,0.22,105.8,118.0,-12.2,101.82,0.512,0.546,0.152,0.272,0.685,1610612761.0,0.366,109.6,113.6,-4.1,100.62,0.522,0.553,0.152,0.311,0.696
Dallas Mavericks,99,0,Houston Rockets,111,1,7,2,2015,1610612742.0,0.476,113.7,115.0,-1.3,100.15,0.549,0.583,0.14,0.271,0.694,1610612745.0,0.634,114.9,110.3,4.6,99.03,0.523,0.553,0.14,0.363,0.715
Brooklyn Nets,91,0,Atlanta Hawks,96,1,8,1,2015,1610612751.0,0.317,108.1,115.4,-7.3,96.73,0.516,0.552,0.156,0.294,0.699,1610612737.0,0.488,113.7,114.8,-1.1,103.41,0.546,0.579,0.149,0.3,0.715
Portland Trail Blazers,82,0,Memphis Grizzlies,97,1,4,5,2015,1610612757.0,0.439,111.0,113.7,-2.7,99.51,0.521,0.555,0.16,0.332,0.682,1610612763.0,0.585,117.2,112.6,4.7,103.69,0.554,0.588,0.151,0.33,0.702
San Antonio Spurs,111,1,Los Angeles Clippers,107,0,6,3,2015,1610612759.0,0.415,113.5,116.3,-2.8,100.08,0.544,0.575,0.138,0.278,0.69,1610612746.0,0.61,114.3,109.4,4.9,98.24,0.554,0.589,0.151,0.282,0.734
Cleveland Cavaliers,103,1,Boston Celtics,95,0,2,7,2015,1610612739.0,0.78,121.0,111.8,9.2,100.31,0.578,0.607,0.131,0.296,0.7,1610612738.0,0.744,119.5,110.1,9.4,96.59,0.561,0.591,0.122,0.291,0.717
Chicago Bulls,113,1,Milwaukee Bucks,106,0,3,6,2015,1610612741.0,0.476,113.2,114.8,-1.6,103.61,0.553,0.585,0.141,0.26,0.722,1610612749.0,0.585,115.1,112.7,2.4,99.92,0.568,0.598,0.133,0.235,0.725
Golden State Warriors,123,1,New Orleans Pelicans,119,0,1,8,2015,1610612744.0,0.585,114.2,111.0,3.2,99.37,0.536,0.568,0.141,0.314,0.716,1610612740.0,0.256,109.7,119.1,-9.4,99.77,0.519,0.552,0.146,0.303,0.682
Houston Rockets,130,1,Dallas Mavericks,128,0,2,7,2015,1610612745.0,0.634,114.9,110.3,4.6,99.03,0.523,0.553,0.14,0.363,0.715,1610612742.0,0.476,113.7,115.0,-1.3,100.15,0.549,0.583,0.14,0.271,0.694
Toronto Raptors,99,0,Washington Wizards,106,1,4,5,2015,1610612761.0,0.366,109.6,113.6,-4.1,100.62,0.522,0.553,0.152,0.311,0.696,1610612764.0,0.22,105.8,118.0,-12.2,101.82,0.512,0.546,0.152,0.272,0.685
Los Angeles Clippers,73,0,San Antonio Spurs,100,1,3,6,2015,1610612746.0,0.61,114.3,109.4,4.9,98.24,0.554,0.589,0.151,0.282,0.734,1610612759.0,0.415,113.5,116.3,-2.8,100.08,0.544,0.575,0.138,0.278,0.69
Atlanta Hawks,83,0,Brooklyn Nets,91,1,1,8,2015,1610612737.0,0.488,113.7,114.8,-1.1,103.41,0.546,0.579,0.149,0.3,0.715,1610612751.0,0.317,108.1,115.4,-7.3,96.73,0.516,0.552,0.156,0.294,0.699
Chicago Bulls,90,0,Milwaukee Bucks,92,1,3,6,2015,1610612741.0,0.476,113.2,114.8,-1.6,103.61,0.553,0.585,0.141,0.26,0.722,1610612749.0,0.585,115.1,112.7,2.4,99.92,0.568,0.598,0.133,0.235,0.725
Golden State Warriors,109,1,New Orleans Pelicans,98,0,1,8,2015,1610612744.0,0.585,114.2,111.0,3.2,99.37,0.536,0.568,0.141,0.314,0.716,1610612740.0,0.256,109.7,119.1,-9.4,99.77,0.519,0.552,0.146,0.303,0.682
Memphis Grizzlies,115,1,Portland Trail Blazers,109,0,5,4,2015,1610612763.0,0.585,117.2,112.6,4.7,103.69,0.554,0.588,0.151,0.33,0.702,1610612757.0,0.439,111.0,113.7,-2.7,99.51,0.521,0.555,0.16,0.332,0.682
Cleveland Cavaliers,101,1,Boston Celtics,93,0,2,7,2015,1610612739.0,0.78,121.0,111.8,9.2,100.31,0.578,0.607,0.131,0.296,0.7,1610612738.0,0.744,119.5,110.1,9.4,96.59,0.561,0.591,0.122,0.291,0.717
Los Angeles Clippers,114,1,San Antonio Spurs,105,0,3,6,2015,1610612746.0,0.61,114.3,109.4,4.9,98.24,0.554,0.589,0.151,0.282,0.734,1610612759.0,0.415,113.5,116.3,-2.8,100.08,0.544,0.575,0.138,0.278,0.69
Toronto Raptors,94,0,Washington Wizards,125,1,4,5,2015,1610612761.0,0.366,109.6,113.6,-4.1,100.62,0.522,0.553,0.152,0.311,0.696,1610612764.0,0.22,105.8,118.0,-12.2,101.82,0.512,0.546,0.152,0.272,0.685
Houston Rockets,109,0,Dallas Mavericks,121,1,2,7,2015,1610612745.0,0.634,114.9,110.3,4.6,99.03,0.523,0.553,0.14,0.363,0.715,1610612742.0,0.476,113.7,115.0,-1.3,100.15,0.549,0.583,0.14,0.271,0.694
Atlanta Hawks,115,0,Brooklyn Nets,120,1,1,8,2015,1610612737.0,0.488,113.7,114.8,-1.1,103.41,0.546,0.579,0.149,0.3,0.715,1610612751.0,0.317,108.1,115.4,-7.3,96.73,0.516,0.552,0.156,0.294,0.699
Milwaukee Bucks,94,1,Chicago Bulls,88,0,6,3,2015,1610612749.0,0.585,115.1,112.7,2.4,99.92,0.568,0.598,0.133,0.235,0.725,1610612741.0,0.476,113.2,114.8,-1.6,103.61,0.553,0.585,0.141,0.26,0.722
Memphis Grizzlies,92,0,Portland Trail Blazers,99,1,5,4,2015,1610612763.0,0.585,117.2,112.6,4.7,103.69,0.554,0.588,0.151,0.33,0.702,1610612757.0,0.439,111.0,113.7,-2.7,99.51,0.521,0.555,0.16,0.332,0.682
Dallas Mavericks,94,0,Houston Rockets,103,1,7,2,2015,1610612742.0,0.476,113.7,115.0,-1.3,100.15,0.549,0.583,0.14,0.271,0.694,1610612745.0,0.634,114.9,110.3,4.6,99.03,0.523,0.553,0.14,0.363,0.715
San Antonio Spurs,111,1,Los Angeles Clippers,107,0,6,3,2015,1610612759.0,0.415,113.5,116.3,-2.8,100.08,0.544,0.575,0.138,0.278,0.69,1610612746.0,0.61,114.3,109.4,4.9,98.24,0.554,0.589,0.151,0.282,0.734
Brooklyn Nets,97,0,Atlanta Hawks,107,1,8,1,2015,1610612751.0,0.317,108.1,115.4,-7.3,96.73,0.516,0.552,0.156,0.294,0.699,1610612737.0,0.488,113.7,114.8,-1.1,103.41,0.546,0.579,0.149,0.3,0.715
Portland Trail Blazers,93,0,Memphis Grizzlies,99,1,4,5,2015,1610612757.0,0.439,111.0,113.7,-2.7,99.51,0.521,0.555,0.16,0.332,0.682,1610612763.0,0.585,117.2,112.6,4.7,103.69,0.554,0.588,0.151,0.33,0.702
Chicago Bulls,120,1,Milwaukee Bucks,66,0,3,6,2015,1610612741.0,0.476,113.2,114.8,-1.6,103.61,0.553,0.585,0.141,0.26,0.722,1610612749.0,0.585,115.1,112.7,2.4,99.92,0.568,0.598,0.133,0.235,0.725
Los Angeles Clippers,102,1,San Antonio Spurs,96,0,3,6,2015,1610612746.0,0.61,114.3,109.4,4.9,98.24,0.554,0.589,0.151,0.282,0.734,1610612759.0,0.415,113.5,116.3,-2.8,100.08,0.544,0.575,0.138,0.278,0.69
Atlanta Hawks,111,1,Brooklyn Nets,87,0,1,8,2015,1610612737.0,0.488,113.7,114.8,-1.1,103.41,0.546,0.579,0.149,0.3,0.715,1610612751.0,0.317,108.1,115.4,-7.3,96.73,0.516,0.552,0.156,0.294,0.699
San Antonio Spurs,109,0,Los Angeles Clippers,111,1,6,3,2015,1610612759.0,0.415,113.5,116.3,-2.8,100.08,0.544,0.575,0.138,0.278,0.69,1610612746.0,0.61,114.3,109.4,4.9,98.24,0.554,0.589,0.151,0.282,0.734
Washington Wizards,104,1,Atlanta Hawks,98,0,5,1,2015,1610612764.0,0.22,105.8,118.0,-12.2,101.82,0.512,0.546,0.152,0.272,0.685,1610612737.0,0.488,113.7,114.8,-1.1,103.41,0.546,0.579,0.149,0.3,0.715
Memphis Grizzlies,86,0,Golden State Warriors,101,1,5,1,2015,1610612763.0,0.585,117.2,112.6,4.7,103.69,0.554,0.588,0.151,0.33,0.702,1610612744.0,0.585,114.2,111.0,3.2,99.37,0.536,0.568,0.141,0.314,0.716
Chicago Bulls,99,1,Cleveland Cavaliers,92,0,3,2,2015,1610612741.0,0.476,113.2,114.8,-1.6,103.61,0.553,0.585,0.141,0.26,0.722,1610612739.0,0.78,121.0,111.8,9.2,100.31,0.578,0.607,0.131,0.296,0.7
Los Angeles Clippers,117,1,Houston Rockets,101,0,3,2,2015,1610612746.0,0.61,114.3,109.4,4.9,98.24,0.554,0.589,0.151,0.282,0.734,1610612745.0,0.634,114.9,110.3,4.6,99.03,0.523,0.553,0.14,0.363,0.715
Washington Wizards,90,0,Atlanta Hawks,106,1,5,1,2015,1610612764.0,0.22,105.8,118.0,-12.2,101.82,0.512,0.546,0.152,0.272,0.685,1610612737.0,0.488,113.7,114.8,-1.1,103.41,0.546,0.579,0.149,0.3,0.715
Memphis Grizzlies,97,1,Golden State Warriors,90,0,5,1,2015,1610612763.0,0.585,117.2,112.6,4.7,103.69,0.554,0.588,0.151,0.33,0.702,1610612744.0,0.585,114.2,111.0,3.2,99.37,0.536,0.568,0.141,0.314,0.716
Chicago Bulls,91,0,Cleveland Cavaliers,106,1,3,2,2015,1610612741.0,0.476,113.2,114.8,-1.6,103.61,0.553,0.585,0.141,0.26,0.722,1610612739.0,0.78,121.0,111.8,9.2,100.31,0.578,0.607,0.131,0.296,0.7
