Visitor/Neutral,PTS,Win,Home/Neutral,PTS.1,Win.1,Visitor Seed,Home Seed,Year,Visitor_id,Visitor win_pct,Visitor off_rtg,Visitor def_rtg,Visitor net_rtg,Visitor pace,Visitor efg_pct,Visitor ts_pct,Visitor tov_pct,Visitor orb_pct,Visitor drb_pct,Home_id,Home win_pct,Home off_rtg,Home def_rtg,Home net_rtg,Home pace,Home efg_pct,Home ts_pct,Home tov_pct,Home orb_pct,Home drb_pct
Oklahoma City Thunder,80,0,Houston Rockets,114,1,5,4,2020,1610612760,0.611,110.1,108.1,2.1,99.42,0.53,0.573,0.137,0.241,0.728,1610612745,0.611,112.5,109.8,2.7,104.04,0.537,0.578,0.14,0.249,0.713
Portland Trail Blazers,122,0,Los Angeles Lakers,131,1,8,1,2020,1610612757,0.473,113.2,114.3,-1.1,101.17,0.533,0.57,0.126,0.266,0.712,1610612747,0.732,111.7,106.1,5.6,101.2,0.542,0.573,0.149,0.283,0.737
Boston Celtics,112,1,Toronto Raptors,94,0,3,2,2020,1610612738,0.667,112.8,106.5,6.3,99.92,0.531,0.57,0.137,0.283,0.731,1610612761,0.736,110.8,104.7,6.1,101.19,0.536,0.574,0.146,0.256,0.721
Los Angeles Clippers,111,1,Dallas Mavericks,97,0,2,7,2020,1610612746,0.681,113.3,106.9,6.3,102.16,0.535,0.577,0.142,0.278,0.737,1610612742,0.573,115.9,111.2,4.8,99.89,0.545,0.581,0.126,0.275,0.74
Denver Nuggets,119,1,Utah Jazz,107,0,3,6,2020,1610612743,0.63,112.6,110.4,2.2,97.64,0.535,0.567,0.139,0.294,0.725,1610612762,0.611,111.8,109.3,2.5,99.15,0.549,0.585,0.152,0.261,0.746
Miami Heat,115,1,Milwaukee Bucks,104,0,5,1,2020,1610612748,0.603,111.9,109.3,2.7,98.7,0.547,0.587,0.149,0.257,0.753,1610612749,0.767,111.9,102.5,9.4,105.51,0.552,0.583,0.142,0.241,0.775
Houston Rockets,100,0,Oklahoma City Thunder,104,1,4,5,2020,1610612745,0.611,112.5,109.8,2.7,104.04,0.537,0.578,0.14,0.249,0.713,1610612760,0.611,110.1,108.1,2.1,99.42,0.53,0.573,0.137,0.241,0.728
Boston Celtics,102,1,Toronto Raptors,99,0,3,2,2020,1610612738,0.667,112.8,106.5,6.3,99.92,0.531,0.57,0.137,0.283,0.731,1610612761,0.736,110.8,104.7,6.1,101.19,0.536,0.574,0.146,0.256,0.721
Utah Jazz,78,0,Denver Nuggets,80,1,6,3,2020,1610612762,0.611,111.8,109.3,2.5,99.15,0.549,0.585,0.152,0.261,0.746,1610612743,0.63,112.6,110.4,2.2,97.64,0.535,0.567,0.139,0.294,0.725
Miami Heat,116,1,Milwaukee Bucks,114,0,5,1,2020,1610612748,0.603,111.9,109.3,2.7,98.7,0.547,0.587,0.149,0.257,0.753,1610612749,0.767,111.9,102.5,9.4,105.51,0.552,0.583,0.142,0.241,0.775
Oklahoma City Thunder,102,0,Houston Rockets,104,1,5,4,2020,1610612760,0.611,110.1,108.1,2.1,99.42,0.53,0.573,0.137,0.241,0.728,1610612745,0.611,112.5,109.8,2.7,104.04,0.537,0.578,0.14,0.249,0.713
Toronto Raptors,104,1,Boston Celtics,103,0,2,3,2020,1610612761,0.736,110.8,104.7,6.1,101.19,0.536,0.574,0.146,0.256,0.721,1610612738,0.667,112.8,106.5,6.3,99.92,0.531,0.57,0.137,0.283,0.731
Denver Nuggets,97,0,Los Angeles Clippers,120,1,3,2,2020,1610612743,0.63,112.6,110.4,2.2,97.64,0.535,0.567,0.139,0.294,0.725,1610612746,0.681,113.3,106.9,6.3,102.16,0.535,0.577,0.142,0.278,0.737
Milwaukee Bucks,100,0,Miami Heat,115,1,1,5,2020,1610612749,0.767,111.9,102.5,9.4,105.51,0.552,0.583,0.142,0.241,0.775,1610612748,0.603,111.9,109.3,2.7,98.7,0.547,0.587,0.149,0.257,0.753
Houston Rockets,112,1,Los Angeles Lakers,97,0,4,1,2020,1610612745,0.611,112.5,109.8,2.7,104.04,0.537,0.578,0.14,0.249,0.713,1610612747,0.732,111.7,106.1,5.6,101.2,0.542,0.573,0.149,0.283,0.737
Toronto Raptors,100,1,Boston Celtics,93,0,2,3,2020,1610612761,0.736,110.8,104.7,6.1,101.19,0.536,0.574,0.146,0.256,0.721,1610612738,0.667,112.8,106.5,6.3,99.92,0.531,0.57,0.137,0.283,0.731
Denver Nuggets,110,1,Los Angeles Clippers,101,0,3,2,2020,1610612743,0.63,112.6,110.4,2.2,97.64,0.535,0.567,0.139,0.294,0.725,1610612746,0.681,113.3,106.9,6.3,102.16,0.535,0.577,0.142,0.278,0.737
Milwaukee Bucks,118,1,Miami Heat,115,0,1,5,2020,1610612749,0.767,111.9,102.5,9.4,105.51,0.552,0.583,0.142,0.241,0.775,1610612748,0.603,111.9,109.3,2.7,98.7,0.547,0.587,0.149,0.257,0.753
Houston Rockets,109,0,Los Angeles Lakers,117,1,4,1,2020,1610612745,0.611,112.5,109.8,2.7,104.04,0.537,0.578,0.14,0.249,0.713,1610612747,0.732,111.7,106.1,5.6,101.2,0.542,0.573,0.149,0.283,0.737
Boston Celtics,111,1,Toronto Raptors,89,0,3,2,2020,1610612738,0.667,112.8,106.5,6.3,99.92,0.531,0.57,0.137,0.283,0.731,1610612761,0.736,110.8,104.7,6.1,101.19,0.536,0.574,0.146,0.256,0.721
Los Angeles Clippers,113,1,Denver Nuggets,107,0,2,3,2020,1610612746,0.681,113.3,106.9,6.3,102.16,0.535,0.577,0.142,0.278,0.737,1610612743,0.63,112.6,110.4,2.2,97.64,0.535,0.567,0.139,0.294,0.725
Miami Heat,103,1,Milwaukee Bucks,94,0,5,1,2020,1610612748,0.603,111.9,109.3,2.7,98.7,0.547,0.587,0.149,0.257,0.753,1610612749,0.767,111.9,102.5,9.4,105.51,0.552,0.583,0.142,0.241,0.775
Los Angeles Lakers,112,1,Houston Rockets,102,0,1,4,2020,1610612747,0.732,111.7,106.1,5.6,101.2,0.542,0.573,0.149,0.283,0.737,1610612745,0.611,112.5,109.8,2.7,104.04,0.537,0.578,0.14,0.249,0.713
Toronto Raptors,125,1,Boston Celtics,122,0,2,3,2020,1610612761,0.736,110.8,104.7,6.1,101.19,0.536,0.574,0.146,0.256,0.721,1610612738,0.667,112.8,106.5,6.3,99.92,0.531,0.57,0.137,0.283,0.731
Los Angeles Clippers,96,1,Denver Nuggets,85,0,2,3,2020,1610612746,0.681,113.3,106.9,6.3,102.16,0.535,0.577,0.142,0.278,0.737,1610612743,0.63,112.6,110.4,2.2,97.64,0.535,0.567,0.139,0.294,0.725
Los Angeles Lakers,110,1,Houston Rockets,100,0,1,4,2020,1610612747,0.732,111.7,106.1,5.6,101.2,0.542,0.573,0.149,0.283,0.737,1610612745,0.611,112.5,109.8,2.7,104.04,0.537,0.578,0.14,0.249,0.713
Denver Nuggets,111,1,Los Angeles Clippers,105,0,3,2,2020,1610612743,0.63,112.6,110.4,2.2,97.64,0.535,0.567,0.139,0.294,0.725,1610612746,0.681,113.3,106.9,6.3,102.16,0.535,0.577,0.142,0.278,0.737
Boston Celtics,92,1,Toronto Raptors,87,0,3,2,2020,1610612738,0.667,112.8,106.5,6.3,99.92,0.531,0.57,0.137,0.283,0.731,1610612761,0.736,110.8,104.7,6.1,101.19,0.536,0.574,0.146,0.256,0.721
Houston Rockets,96,0,Los Angeles Lakers,119,1,4,1,2020,1610612745,0.611,112.5,109.8,2.7,104.04,0.537,0.578,0.14,0.249,0.713,1610612747,0.732,111.7,106.1,5.6,101.2,0.542,0.573,0.149,0.283,0.737
Los Angeles Clippers,98,0,Denver Nuggets,111,1,2,3,2020,1610612746,0.681,113.3,106.9,6.3,102.16,0.535,0.577,0.142,0.278,0.737,1610612743,0.63,112.6,110.4,2.2,97.64,0.535,0.567,0.139,0.294,0.725
Miami Heat,117,1,Boston Celtics,114,0,5,3,2020,1610612748,0.603,111.9,109.3,2.7,98.7,0.547,0.587,0.149,0.257,0.753,1610612738,0.667,112.8,106.5,6.3,99.92,0.531,0.57,0.137,0.283,0.731
Denver Nuggets,104,1,Los Angeles Clippers,89,0,3,2,2020,1610612743,0.63,112.6,110.4,2.2,97.64,0.535,0.567,0.139,0.294,0.725,1610612746,0.681,113.3,106.9,6.3,102.16,0.535,0.577,0.142,0.278,0.737
Miami Heat,106,1,Boston Celtics,101,0,5,3,2020,1610612748,0.603,111.9,109.3,2.7,98.7,0.547,0.587,0.149,0.257,0.753,1610612738,0.667,112.8,106.5,6.3,99.92,0.531,0.57,0.137,0.283,0.731
Denver Nuggets,114,0,Los Angeles Lakers,126,1,3,1,2020,1610612743,0.63,112.6,110.4,2.2,97.64,0.535,0.567,0.139,0.294,0.725,1610612747,0.732,111.7,106.1,5.6,101.2,0.542,0.573,0.149,0.283,0.737
Boston Celtics,117,1,Miami Heat,106,0,3,5,2020,1610612738,0.667,112.8,106.5,6.3,99.92,0.531,0.57,0.137,0.283,0.731,1610612748,0.603,111.9,109.3,2.7,98.7,0.547,0.587,0.149,0.257,0.753
Denver Nuggets,103,0,Los Angeles Lakers,105,1,3,1,2020,1610612743,0.63,112.6,110.4,2.2,97.64,0.535,0.567,0.139,0.294,0.725,1610612747,0.732,111.7,106.1,5.6,101.2,0.542,0.573,0.149,0.283,0.737
Los Angeles Lakers,106,0,Denver Nuggets,114,1,1,3,2020,1610612747,0.732,111.7,106.1,5.6,101.2,0.542,0.573,0.149,0.283,0.737,1610612743,0.63,112.6,110.4,2.2,97.64,0.535,0.567,0.139,0.294,0.725
Boston Celtics,109,0,Miami Heat,112,1,3,5,2020,1610612738,0.667,112.8,106.5,6.3,99.92,0.531,0.57,0.137,0.283,0.731,1610612748,0.603,111.9,109.3,2.7,98.7,0.547,0.587,0.149,0.257,0.753
Los Angeles Lakers,114,1,Denver Nuggets,108,0,1,3,2020,1610612747,0.732,111.7,106.1,5.6,101.2,0.542,0.573,0.149,0.283,0.737,1610612743,0.63,112.6,110.4,2.2,97.64,0.535,0.567,0.139,0.294,0.725
Miami Heat,108,0,Boston Celtics,121,1,5,3,2020,1610612748,0.603,111.9,109.3,2.7,98.7,0.547,0.587,0.149,0.257,0.753,1610612738,0.667,112.8,106.5,6.3,99.92,0.531,0.57,0.137,0.283,0.731
Denver Nuggets,107,0,Los Angeles Lakers,117,1,3,1,2020,1610612743,0.63,112.6,110.4,2.2,97.64,0.535,0.567,0.139,0.294,0.725,1610612747,0.732,111.7,106.1,5.6,101.2,0.542,0.573,0.149,0.283,0.737
Boston Celtics,113,0,Miami Heat,125,1,3,5,2020,1610612738,0.667,112.8,106.5,6.3,99.92,0.531,0.57,0.137,0.283,0.731,1610612748,0.603,111.9,109.3,2.7,98.7,0.547,0.587,0.149,0.257,0.753
Miami Heat,98,0,Los Angeles Lakers,116,1,5,1,2020,1610612748,0.603,111.9,109.3,2.7,98.7,0.547,0.587,0.149,0.257,0.753,1610612747,0.732,111.7,106.1,5.6,101.2,0.542,0.573,0.149,0.283,0.737
Miami Heat,114,0,Los Angeles Lakers,124,1,5,1,2020,1610612748,0.603,111.9,109.3,2.7,98.7,0.547,0.587,0.149,0.257,0.753,1610612747,0.732,111.7,106.1,5.6,101.2,0.542,0.573,0.149,0.283,0.737
Los Angeles Lakers,104,0,Miami Heat,115,1,1,5,2020,1610612747,0.732,111.7,106.1,5.6,101.2,0.542,0.573,0.149,0.283,0.737,1610612748,0.603,111.9,109.3,2.7,98.7,0.547,0.587,0.149,0.257,0.753
Los Angeles Lakers,102,1,Miami Heat,96,0,1,5,2020,1610612747,0.732,111.7,106.1,5.6,101.2,0.542,0.573,0.149,0.283,0.737,1610612748,0.603,111.9,109.3,2.7,98.7,0.547,0.587,0.149,0.257,0.753
Miami Heat,111,1,Los Angeles Lakers,108,0,5,1,2020,1610612748,0.603,111.9,109.3,2.7,98.7,0.547,0.587,0.149,0.257,0.753,1610612747,0.732,111.7,106.1,5.6,101.2,0.542,0.573,0.149,0.283,0.737
Los Angeles Lakers,106,1,Miami Heat,93,0,1,5,2020,1610612747,0.732,111.7,106.1,5.6,101.2,0.542,0.573,0.149,0.283,0.737,1610612748,0.603,111.9,109.3,2.7,98.7,0.547,0.587,0.149,0.257,0.753
Miami Heat,107,0,Milwaukee Bucks,109,1,6,3,2021,1610612748,0.556,110.6,110.7,-0.1,97.09,0.546,0.581,0.144,0.24,0.733,1610612749,0.639,116.5,110.7,5.8,102.85,0.566,0.593,0.134,0.269,0.755
Dallas Mavericks,113,1,Los Angeles Clippers,103,0,5,4,2021,1610612742,0.583,114.6,112.3,2.3,97.94,0.55,0.582,0.123,0.253,0.734,1610612746,0.653,116.7,110.6,6.1,97.63,0.564,0.599,0.135,0.27,0.754
Boston Celtics,93,0,Brooklyn Nets,104,1,7,2,2021,1610612738,0.5,113.1,111.8,1.2,98.94,0.543,0.574,0.141,0.289,0.737,1610612751,0.667,117.3,113.1,4.2,100.27,0.575,0.61,0.134,0.252,0.726
Portland Trail Blazers,123,1,Denver Nuggets,109,0,6,3,2021,1610612757,0.583,117.1,115.3,1.8,98.97,0.54,0.577,0.112,0.273,0.731,1610612743,0.653,116.3,111.5,4.8,97.74,0.557,0.588,0.136,0.292,0.751
Washington Wizards,118,0,Philadelphia 76ers,125,1,8,1,2021,1610612764,0.472,110.7,112.3,-1.6,104.67,0.531,0.569,0.137,0.25,0.736,1610612755,0.681,112.5,107,5.5,100.12,0.541,0.579,0.143,0.277,0.737
Los Angeles Lakers,90,0,Phoenix Suns,99,1,7,2,2021,1610612747,0.583,109.8,106.8,2.9,98.85,0.536,0.569,0.152,0.269,0.748,1610612756,0.708,116.3,110.4,5.9,98,0.564,0.597,0.126,0.248,0.741
Atlanta Hawks,107,1,New York Knicks,105,0,5,4,2021,1610612737,0.569,114.3,112.1,2.2,98.68,0.539,0.581,0.133,0.284,0.742,1610612752,0.569,110.2,107.8,2.4,96.32,0.524,0.559,0.133,0.264,0.738
Memphis Grizzlies,112,1,Utah Jazz,109,0,8,1,2021,1610612763,0.528,111.7,110.5,1.2,100.77,0.528,0.56,0.131,0.285,0.736,1610612762,0.722,116.5,107.5,9,99.37,0.563,0.597,0.142,0.284,0.757
Miami Heat,98,0,Milwaukee Bucks,132,1,6,3,2021,1610612748,0.556,110.6,110.7,-0.1,97.09,0.546,0.581,0.144,0.24,0.733,1610612749,0.639,116.5,110.7,5.8,102.85,0.566,0.593,0.134,0.269,0.755
Portland Trail Blazers,109,0,Denver Nuggets,128,1,6,3,2021,1610612757,0.583,117.1,115.3,1.8,98.97,0.54,0.577,0.112,0.273,0.731,1610612743,0.653,116.3,111.5,4.8,97.74,0.557,0.588,0.136,0.292,0.751
Boston Celtics,108,0,Brooklyn Nets,130,1,7,2,2021,1610612738,0.5,113.1,111.8,1.2,98.94,0.543,0.574,0.141,0.289,0.737,1610612751,0.667,117.3,113.1,4.2,100.27,0.575,0.61,0.134,0.252,0.726
Los Angeles Lakers,109,1,Phoenix Suns,102,0,7,2,2021,1610612747,0.583,109.8,106.8,2.9,98.85,0.536,0.569,0.152,0.269,0.748,1610612756,0.708,116.3,110.4,5.9,98,0.564,0.597,0.126,0.248,0.741
Dallas Mavericks,127,1,Los Angeles Clippers,121,0,5,4,2021,1610612742,0.583,114.6,112.3,2.3,97.94,0.55,0.582,0.123,0.253,0.734,1610612746,0.653,116.7,110.6,6.1,97.63,0.564,0.599,0.135,0.27,0.754
Washington Wizards,95,0,Philadelphia 76ers,120,1,8,1,2021,1610612764,0.472,110.7,112.3,-1.6,104.67,0.531,0.569,0.137,0.25,0.736,1610612755,0.681,112.5,107,5.5,100.12,0.541,0.579,0.143,0.277,0.737
Atlanta Hawks,92,0,New York Knicks,101,1,5,4,2021,1610612737,0.569,114.3,112.1,2.2,98.68,0.539,0.581,0.133,0.284,0.742,1610612752,0.569,110.2,107.8,2.4,96.32,0.524,0.559,0.133,0.264,0.738
Memphis Grizzlies,129,0,Utah Jazz,141,1,8,1,2021,1610612763,0.528,111.7,110.5,1.2,100.77,0.528,0.56,0.131,0.285,0.736,1610612762,0.722,116.5,107.5,9,99.37,0.563,0.597,0.142,0.284,0.757
Milwaukee Bucks,113,1,Miami Heat,84,0,3,6,2021,1610612749,0.639,116.5,110.7,5.8,102.85,0.566,0.593,0.134,0.269,0.755,1610612748,0.556,110.6,110.7,-0.1,97.09,0.546,0.581,0.144,0.24,0.733
Phoenix Suns,95,0,Los Angeles Lakers,109,1,2,7,2021,1610612756,0.708,116.3,110.4,5.9,98,0.564,0.597,0.126,0.248,0.741,1610612747,0.583,109.8,106.8,2.9,98.85,0.536,0.569,0.152,0.269,0.748
Denver Nuggets,120,1,Portland Trail Blazers,115,0,3,6,2021,1610612743,0.653,116.3,111.5,4.8,97.74,0.557,0.588,0.136,0.292,0.751,1610612757,0.583,117.1,115.3,1.8,98.97,0.54,0.577,0.112,0.273,0.731
New York Knicks,94,0,Atlanta Hawks,105,1,4,5,2021,1610612752,0.569,110.2,107.8,2.4,96.32,0.524,0.559,0.133,0.264,0.738,1610612737,0.569,114.3,112.1,2.2,98.68,0.539,0.581,0.133,0.284,0.742
Brooklyn Nets,119,0,Boston Celtics,125,1,2,7,2021,1610612751,0.667,117.3,113.1,4.2,100.27,0.575,0.61,0.134,0.252,0.726,1610612738,0.5,113.1,111.8,1.2,98.94,0.543,0.574,0.141,0.289,0.737
Los Angeles Clippers,118,1,Dallas Mavericks,108,0,4,5,2021,1610612746,0.653,116.7,110.6,6.1,97.63,0.564,0.599,0.135,0.27,0.754,1610612742,0.583,114.6,112.3,2.3,97.94,0.55,0.582,0.123,0.253,0.734
Milwaukee Bucks,120,1,Miami Heat,103,0,3,6,2021,1610612749,0.639,116.5,110.7,5.8,102.85,0.566,0.593,0.134,0.269,0.755,1610612748,0.556,110.6,110.7,-0.1,97.09,0.546,0.581,0.144,0.24,0.733
Denver Nuggets,95,0,Portland Trail Blazers,115,1,3,6,2021,1610612743,0.653,116.3,111.5,4.8,97.74,0.557,0.588,0.136,0.292,0.751,1610612757,0.583,117.1,115.3,1.8,98.97,0.54,0.577,0.112,0.273,0.731
Philadelphia 76ers,132,1,Washington Wizards,103,0,1,8,2021,1610612755,0.681,112.5,107,5.5,100.12,0.541,0.579,0.143,0.277,0.737,1610612764,0.472,110.7,112.3,-1.6,104.67,0.531,0.569,0.137,0.25,0.736
Utah Jazz,121,1,Memphis Grizzlies,111,0,1,8,2021,1610612762,0.722,116.5,107.5,9,99.37,0.563,0.597,0.142,0.284,0.757,1610612763,0.528,111.7,110.5,1.2,100.77,0.528,0.56,0.131,0.285,0.736
New York Knicks,96,0,Atlanta Hawks,113,1,4,5,2021,1610612752,0.569,110.2,107.8,2.4,96.32,0.524,0.559,0.133,0.264,0.738,1610612737,0.569,114.3,112.1,2.2,98.68,0.539,0.581,0.133,0.284,0.742
Phoenix Suns,100,1,Los Angeles Lakers,92,0,2,7,2021,1610612756,0.708,116.3,110.4,5.9,98,0.564,0.597,0.126,0.248,0.741,1610612747,0.583,109.8,106.8,2.9,98.85,0.536,0.569,0.152,0.269,0.748
Brooklyn Nets,141,1,Boston Celtics,126,0,2,7,2021,1610612751,0.667,117.3,113.1,4.2,100.27,0.575,0.61,0.134,0.252,0.726,1610612738,0.5,113.1,111.8,1.2,98.94,0.543,0.574,0.141,0.289,0.737
Los Angeles Clippers,106,1,Dallas Mavericks,81,0,4,5,2021,1610612746,0.653,116.7,110.6,6.1,97.63,0.564,0.599,0.135,0.27,0.754,1610612742,0.583,114.6,112.3,2.3,97.94,0.55,0.582,0.123,0.253,0.734
Philadelphia 76ers,114,0,Washington Wizards,122,1,1,8,2021,1610612755,0.681,112.5,107,5.5,100.12,0.541,0.579,0.143,0.277,0.737,1610612764,0.472,110.7,112.3,-1.6,104.67,0.531,0.569,0.137,0.25,0.736
Utah Jazz,120,1,Memphis Grizzlies,113,0,1,8,2021,1610612762,0.722,116.5,107.5,9,99.37,0.563,0.597,0.142,0.284,0.757,1610612763,0.528,111.7,110.5,1.2,100.77,0.528,0.56,0.131,0.285,0.736
Boston Celtics,109,0,Brooklyn Nets,123,1,7,2,2021,1610612738,0.5,113.1,111.8,1.2,98.94,0.543,0.574,0.141,0.289,0.737,1610612751,0.667,117.3,113.1,4.2,100.27,0.575,0.61,0.134,0.252,0.726
Portland Trail Blazers,140,0,Denver Nuggets,147,1,6,3,2021,1610612757,0.583,117.1,115.3,1.8,98.97,0.54,0.577,0.112,0.273,0.731,1610612743,0.653,116.3,111.5,4.8,97.74,0.557,0.588,0.136,0.292,0.751
Los Angeles Lakers,85,0,Phoenix Suns,115,1,7,2,2021,1610612747,0.583,109.8,106.8,2.9,98.85,0.536,0.569,0.152,0.269,0.748,1610612756,0.708,116.3,110.4,5.9,98,0.564,0.597,0.126,0.248,0.741
Washington Wizards,112,0,Philadelphia 76ers,129,1,8,1,2021,1610612764,0.472,110.7,112.3,-1.6,104.67,0.531,0.569,0.137,0.25,0.736,1610612755,0.681,112.5,107,5.5,100.12,0.541,0.579,0.143,0.277,0.737
Atlanta Hawks,103,1,New York Knicks,89,0,5,4,2021,1610612737,0.569,114.3,112.1,2.2,98.68,0.539,0.581,0.133,0.284,0.742,1610612752,0.569,110.2,107.8,2.4,96.32,0.524,0.559,0.133,0.264,0.738
Memphis Grizzlies,110,0,Utah Jazz,126,1,8,1,2021,1610612763,0.528,111.7,110.5,1.2,100.77,0.528,0.56,0.131,0.285,0.736,1610612762,0.722,116.5,107.5,9,99.37,0.563,0.597,0.142,0.284,0.757
Dallas Mavericks,105,1,Los Angeles Clippers,100,0,5,4,2021,1610612742,0.583,114.6,112.3,2.3,97.94,0.55,0.582,0.123,0.253,0.734,1610612746,0.653,116.7,110.6,6.1,97.63,0.564,0.599,0.135,0.27,0.754
Denver Nuggets,126,1,Portland Trail Blazers,115,0,3,6,2021,1610612743,0.653,116.3,111.5,4.8,97.74,0.557,0.588,0.136,0.292,0.751,1610612757,0.583,117.1,115.3,1.8,98.97,0.54,0.577,0.112,0.273,0.731
Phoenix Suns,113,1,Los Angeles Lakers,100,0,2,7,2021,1610612756,0.708,116.3,110.4,5.9,98,0.564,0.597,0.126,0.248,0.741,1610612747,0.583,109.8,106.8,2.9,98.85,0.536,0.569,0.152,0.269,0.748
Los Angeles Clippers,104,1,Dallas Mavericks,97,0,4,5,2021,1610612746,0.653,116.7,110.6,6.1,97.63,0.564,0.599,0.135,0.27,0.754,1610612742,0.583,114.6,112.3,2.3,97.94,0.55,0.582,0.123,0.253,0.734
Milwaukee Bucks,107,0,Brooklyn Nets,115,1,3,2,2021,1610612749,0.639,116.5,110.7,5.8,102.85,0.566,0.593,0.134,0.269,0.755,1610612751,0.667,117.3,113.1,4.2,100.27,0.575,0.61,0.134,0.252,0.726
Atlanta Hawks,128,1,Philadelphia 76ers,124,0,5,1,2021,1610612737,0.569,114.3,112.1,2.2,98.68,0.539,0.581,0.133,0.284,0.742,1610612755,0.681,112.5,107,5.5,100.12,0.541,0.579,0.143,0.277,0.737
Dallas Mavericks,111,0,Los Angeles Clippers,126,1,5,4,2021,1610612742,0.583,114.6,112.3,2.3,97.94,0.55,0.582,0.123,0.253,0.734,1610612746,0.653,116.7,110.6,6.1,97.63,0.564,0.599,0.135,0.27,0.754
Milwaukee Bucks,86,0,Brooklyn Nets,125,1,3,2,2021,1610612749,0.639,116.5,110.7,5.8,102.85,0.566,0.593,0.134,0.269,0.755,1610612751,0.667,117.3,113.1,4.2,100.27,0.575,0.61,0.134,0.252,0.726
Denver Nuggets,105,0,Phoenix Suns,122,1,3,2,2021,1610612743,0.653,116.3,111.5,4.8,97.74,0.557,0.588,0.136,0.292,0.751,1610612756,0.708,116.3,110.4,5.9,98,0.564,0.597,0.126,0.248,0.741
Atlanta Hawks,102,0,Philadelphia 76ers,118,1,5,1,2021,1610612737,0.569,114.3,112.1,2.2,98.68,0.539,0.581,0.133,0.284,0.742,1610612755,0.681,112.5,107,5.5,100.12,0.541,0.579,0.143,0.277,0.737
Los Angeles Clippers,109,0,Utah Jazz,112,1,4,1,2021,1610612746,0.653,116.7,110.6,6.1,97.63,0.564,0.599,0.135,0.27,0.754,1610612762,0.722,116.5,107.5,9,99.37,0.563,0.597,0.142,0.284,0.757
Denver Nuggets,98,0,Phoenix Suns,123,1,3,2,2021,1610612743,0.653,116.3,111.5,4.8,97.74,0.557,0.588,0.136,0.292,0.751,1610612756,0.708,116.3,110.4,5.9,98,0.564,0.597,0.126,0.248,0.741
Brooklyn Nets,83,0,Milwaukee Bucks,86,1,2,3,2021,1610612751,0.667,117.3,113.1,4.2,100.27,0.575,0.61,0.134,0.252,0.726,1610612749,0.639,116.5,110.7,5.8,102.85,0.566,0.593,0.134,0.269,0.755
Los Angeles Clippers,111,0,Utah Jazz,117,1,4,1,2021,1610612746,0.653,116.7,110.6,6.1,97.63,0.564,0.599,0.135,0.27,0.754,1610612762,0.722,116.5,107.5,9,99.37,0.563,0.597,0.142,0.284,0.757
Philadelphia 76ers,127,1,Atlanta Hawks,111,0,1,5,2021,1610612755,0.681,112.5,107,5.5,100.12,0.541,0.579,0.143,0.277,0.737,1610612737,0.569,114.3,112.1,2.2,98.68,0.539,0.581,0.133,0.284,0.742
Phoenix Suns,116,1,Denver Nuggets,102,0,2,3,2021,1610612756,0.708,116.3,110.4,5.9,98,0.564,0.597,0.126,0.248,0.741,1610612743,0.653,116.3,111.5,4.8,97.74,0.557,0.588,0.136,0.292,0.751
Utah Jazz,106,0,Los Angeles Clippers,132,1,1,4,2021,1610612762,0.722,116.5,107.5,9,99.37,0.563,0.597,0.142,0.284,0.757,1610612746,0.653,116.7,110.6,6.1,97.63,0.564,0.599,0.135,0.27,0.754
Brooklyn Nets,96,0,Milwaukee Bucks,107,1,2,3,2021,1610612751,0.667,117.3,113.1,4.2,100.27,0.575,0.61,0.134,0.252,0.726,1610612749,0.639,116.5,110.7,5.8,102.85,0.566,0.593,0.134,0.269,0.755
Phoenix Suns,125,1,Denver Nuggets,118,0,2,3,2021,1610612756,0.708,116.3,110.4,5.9,98,0.564,0.597,0.126,0.248,0.741,1610612743,0.653,116.3,111.5,4.8,97.74,0.557,0.588,0.136,0.292,0.751
Philadelphia 76ers,100,0,Atlanta Hawks,103,1,1,5,2021,1610612755,0.681,112.5,107,5.5,100.12,0.541,0.579,0.143,0.277,0.737,1610612737,0.569,114.3,112.1,2.2,98.68,0.539,0.581,0.133,0.284,0.742
Utah Jazz,104,0,Los Angeles Clippers,118,1,1,4,2021,1610612762,0.722,116.5,107.5,9,99.37,0.563,0.597,0.142,0.284,0.757,1610612746,0.653,116.7,110.6,6.1,97.63,0.564,0.599,0.135,0.27,0.754
Milwaukee Bucks,108,0,Brooklyn Nets,114,1,3,2,2021,1610612749,0.639,116.5,110.7,5.8,102.85,0.566,0.593,0.134,0.269,0.755,1610612751,0.667,117.3,113.1,4.2,100.27,0.575,0.61,0.134,0.252,0.726
Atlanta Hawks,109,1,Philadelphia 76ers,106,0,5,1,2021,1610612737,0.569,114.3,112.1,2.2,98.68,0.539,0.581,0.133,0.284,0.742,1610612755,0.681,112.5,107,5.5,100.12,0.541,0.579,0.143,0.277,0.737
Los Angeles Clippers,119,1,Utah Jazz,111,0,4,1,2021,1610612746,0.653,116.7,110.6,6.1,97.63,0.564,0.599,0.135,0.27,0.754,1610612762,0.722,116.5,107.5,9,99.37,0.563,0.597,0.142,0.284,0.757
Brooklyn Nets,89,0,Milwaukee Bucks,104,1,2,3,2021,1610612751,0.667,117.3,113.1,4.2,100.27,0.575,0.61,0.134,0.252,0.726,1610612749,0.639,116.5,110.7,5.8,102.85,0.566,0.593,0.134,0.269,0.755
